,0,1
0,0.06477493183264894,0.07442052177590494
1,0.3255777817667833,0.49731853549179367
2,0.08173648637260199,1.1595179719468285
3,0.053191908129994706,-0.02244405730441177
4,0.504479001013338,0.38709883021549407
5,-0.09407744927193035,1.4805656040318136
6,-0.3535917735152884,0.6906721309453497
7,0.4299601273649283,0.19361760663467614
8,-0.6853576214008394,-1.26586680467985
9,-0.38863516044005064,-0.35555550721844387
10,-1.3046621126973028,0.6748363675125164
11,-0.48035247778398055,-0.6817983180790129
12,-0.005063736467003247,-0.02896563726250837
13,0.016158054014422663,0.021883446494888575
14,-0.26301728892208326,0.7649754741826746
15,-0.3598936751804008,0.14535447039628566
16,0.4215324967412912,-0.027702039816309636
17,-0.0369913929230363,1.1036618941255183
18,0.5903890338231476,0.4090487253279014
19,-0.2543191379624604,-0.05563639004540333
20,-0.6566056321901337,0.5919316795811896
21,-0.0735006769909954,-0.03689558490958692
22,0.36678395113329154,0.37346246095479374
23,-0.03951892393603451,-0.5335924544313938
24,0.27221251427398757,-0.2741506066600604
25,-0.5584278042894008,0.5753463074197476
26,0.07827242293094823,-0.13600158304284393
27,-0.018870890218161965,1.078627761230163
28,-0.3512233894062734,-0.2470863890414395
29,-0.517813907032759,-0.7212308329987799
30,-0.007593463859739045,0.022371845723471645
31,0.5862392720279238,-1.2146178921060937
32,0.009225935273724954,0.4771331438487579
33,-1.0492771768981288,0.982187726199259
34,0.10075875019641953,-0.12019477929124074
35,0.15988278506001669,0.48535794554148326
36,-0.10060048677352537,0.20244843903171955
37,-0.840876887245766,0.2575799026257379
38,0.46019616677284253,0.0008489042384432998
39,0.0028272584269844374,0.003630456403546835
40,-0.22092473908577984,-0.06708434595107325
41,-0.6649049240259065,0.25988918746900774
42,0.0973835156949278,-0.03362633497147645
43,-1.2652209726104562,-0.45584398981687907
44,-0.015226485101544285,-0.07312917708253382
45,-0.9505807189315358,0.46676504104001193
46,0.9363239268428547,0.41645596231523707
47,-0.09796197390212451,0.07574475202850676
48,0.6923828345625745,-0.7380104888711596
49,0.14304313537718935,0.873633410233767
50,0.9811112231141301,0.785920905035743
51,-0.17312801628192778,0.30770679285234687
52,-0.8737395621734904,-0.07877059125106228
53,0.012935835051985064,1.385117569383774
54,-0.5854068546176855,-0.5474545671663351
55,0.6110265680913045,0.7589803462879118
56,0.32632265256664167,0.3382513134690317
57,0.06720727031960833,0.0511113647408511
58,0.7329844976336299,0.8666384556782993
59,0.3475016333372134,1.235651998647733
60,0.9443617293848028,0.8007919679280653
61,-0.11069498802675995,0.5536990697971423
62,0.8596935558690116,1.025339637787268
63,0.8515031577513426,-0.6205969459573198
64,1.1922982727745601,-0.7928038971778751
65,-0.014805407305870927,0.010876211736211968
66,1.249686446439078,-0.1257552288228161
67,0.003660141668303096,-0.8805199915526986
68,-1.192852838585868,-0.4922234453946426
69,-0.3633633862711702,-0.5903709667604715
70,-0.4816754048468883,-0.4650811893215006
71,0.5476031021288073,0.3002014768207448
72,1.0072346906447296,-0.7526644450759185
73,-1.247770673853544,-0.09621044137528147
74,0.9619617204691301,0.5883466029621901
75,0.03970121811433736,0.037088425698008264
76,0.1655086562490159,0.9654465734953135
77,-1.0098471979199757,-0.1808505334769591
78,0.10407471274556804,1.4652850806966613
79,-0.28857164582782535,0.4312630755715829
80,1.0434855084394108,0.516694613414706
81,0.02753873627505619,-1.3228837897597887
82,-0.21929630675125858,0.19854685029989538
83,-0.6693269870138643,0.3117630372486592
84,-0.6137919570548306,-0.6256239445070948
85,-1.046921523370391,0.9501197617375045
86,0.072060054497235,0.253176717996295
87,-1.0513302773394633,0.24645744099975284
88,-0.03152172475308547,0.03319750548052527
89,-0.2727561374556881,-0.7897153606150249
90,-1.0324912890300646,-0.4693950171327536
91,-0.05141500444309999,0.03764311543722412
92,-0.8069158512877309,-0.7675917685862977
93,1.0012238348529006,-0.8958542434048142
94,0.08887528230778682,-0.7225680021922019
95,0.40057884689410006,0.4387045115460797
96,0.9885220822458277,0.6102789608004452
97,0.946336282465497,1.1607484188134207
98,0.17296937689662673,-0.19378150905107755
99,0.20565313858690662,0.7990728109539005
100,1.0603305840596267,-0.2721283087448877
101,0.18104638181003238,1.4095696331623557
102,-0.06748079958568702,-0.3185969967270412
103,0.43612353948590427,-0.1490163561953875
104,0.28269711728086067,-0.3175807790991849
105,-0.6527583469564169,-0.6498735025922369
106,-0.6844865387055529,0.619691103373739
107,0.19769508627149854,-1.035607899188979
108,1.0015791733930373,-0.13853203449472284
109,1.217597847766378,-0.008345488840331108
110,0.07284048064024284,-0.1285574322031318
111,-0.17771945876457085,0.4883976809869624
112,-0.6437740936208435,-0.28096550329887726
113,0.283103879780144,0.5591363690862757
114,0.7086574853617701,0.1927731075143419
115,-0.40263763695521004,0.03613674456912141
116,-0.1384717388301236,0.459939560285513
117,0.04236169768723215,0.0012193481816420119
118,0.44879999181364805,0.36035527990356964
119,0.0015965152968524783,0.08426932065786248
120,0.08463113266415688,0.036464295170097784
121,0.04077858385136942,0.04261721270520264
122,-0.5862679672540684,0.1234220329816667
123,-0.638010916812846,-0.4777965210975454
124,-0.2008563586937245,-0.8701136238391375
125,-0.1516929967215257,1.388540583715945
126,-1.483444898141987,-0.16022378905180074
127,0.025417616530790697,-0.007636097894732289
128,1.2068645638230655,0.07149942304420662
129,0.1437513718111706,-0.5574731176008733
130,0.4065663056795088,0.1687843298486024
131,-1.329952913824541,-0.551032261971651
132,0.01444635422701035,1.4028355185469181
133,-0.8205849342949981,0.5839409405283046
134,-0.427992606479512,0.8491077246818004
135,0.9276740966176169,-0.3986187380108446
136,-0.0030068324465075762,0.001040783633078602
137,-0.6635592330426051,-1.2119214552479984
138,-0.5569243042249234,-0.9037483314859952
139,1.0894326890045412,-0.3641840681089071
140,0.43022737010751355,0.8670187575542087
141,-0.06403918952806807,-0.35351619248782595
142,0.3580853724689091,-0.5942249530818404
143,-0.03434822859062533,-0.13735036989583296
144,-0.7145217730059329,1.0538452349262906
145,-0.298151966066779,0.40442704162941273
146,-0.05339345228580262,-1.2616264939497368
147,0.046110681191277536,-0.011079302042042799
148,1.0105772011306642,-0.11057994887638987
149,-1.1205188212005073,0.8575781136866487
150,1.0212832808949361,-0.9975488953922792
151,-0.03413317811110242,-0.06086408294160963
152,-0.6222590249139681,0.3148059481398542
153,0.030435861775303524,-0.170242351919079
154,0.594734183634465,-0.4680455106539715
155,0.7209551681754066,-0.3236670873007762
156,0.1387422778211974,0.31197285392400886
157,-0.5002671716687497,0.18204226998361892
158,-0.8330360686556634,-1.2065715033006297
159,0.9105904321097101,0.7342539484313431
160,0.19582151756448946,-1.216092621817353
161,-0.7069343661479864,1.2167270183195966
162,-0.04860693353046986,-0.1681233547380711
163,0.5028489298127438,-1.1605262070092766
164,0.4903804414626433,-1.041495872776051
165,0.006179766250590351,0.01423397565075694
166,0.06497988933906079,-0.8644197942871621
167,-0.15766774502325887,0.9972305200039326
168,-0.6919850888666012,1.1993119177680895
169,-0.1743626044556573,-0.12883222660925311
170,0.9814463392566793,-0.9959187232845123
171,-0.5240870796052707,-0.7301444943358121
172,-0.8289560738029061,0.7292194963109481
173,-0.42893855275590514,-0.3497986804483891
174,0.31148212919278523,0.23256265289020792
175,-0.25009097744351005,-0.2431743689004839
176,0.1798530834682028,-0.69032190697743
177,0.7763522424460363,1.095310961422926
178,0.5946416721567934,0.8804623636806328
179,-0.3853155734632779,-0.11221208327941729
180,-0.5252461596412349,-0.06733514418241494
181,-0.059618151351756646,0.6881807843381209
182,-0.7696491483143185,-0.08812461020753005
183,1.133301893402118,0.9240988726952098
184,-0.42454728438086137,0.6012926826409468
185,0.4883520793839016,-0.5359696815543092
186,0.6647153796417533,0.1361384598682993
187,-0.2677575637869948,0.8145173861636534
188,0.10078577455956736,-0.05807783900620913
189,-0.09560009997512015,0.03125910121269604
190,-1.344562003274565,-0.0511364147414832
191,0.664670848668782,-0.3440921069885234
192,0.4030416098357008,-0.9523804962224119
193,0.02114983693707895,0.15523060208595557
194,0.0711162667408637,-0.10259233605567297
195,-0.12028797541767565,0.08975658188746363
196,0.3499912285647994,-0.06294970074593571
197,0.47592499598710264,0.037184812017501456
198,0.12806619712004103,-0.6293147868494586
199,0.1855490849567774,-0.30331344990119014
200,0.7928676761419401,1.8668608084148703
201,-2.135743975246429,1.3083784287865505
202,-0.7758313130676293,2.358698088527757
203,-0.44165108578475104,2.4635734557096516
204,1.4722222942952408,1.9535454638360776
205,2.908753675100847,0.30244854217983524
206,-1.2087399097994898,-2.441280016629496
207,-1.9529200804047744,1.7640728831919499
208,3.0939756142162165,-0.3648509556533935
209,1.3000418930210023,-3.2117345179371966
210,-0.701840576498935,-2.1313866136753923
211,-2.6597294212150087,1.0629766134643748
212,2.4926126642254562,-1.2124329198846406
213,-0.07609716910269818,2.0907294119924718
214,3.17485031722271,-0.665840978669408
215,-0.55429986074445,-2.753013322624735
216,1.5799762244429347,-2.685735257794117
217,1.492771963197139,-2.22487143597677
218,1.9907551124198526,1.4046917578526965
219,0.5137165458415729,2.116217952893282
220,-0.0037933034932227595,-2.466619400759696
221,1.7700065481691494,-2.7821219276539058
222,-3.2657605344567413,0.6818094621025687
223,-1.8704679895760206,2.6507725238771216
